"p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
2.27654799248573e-05,-0.282539244934584,0.026,0.127,0.558938063115097
2.28153438259278e-05,-0.447509360434251,0.31,0.655,0.560162321614179
2.28402833847141e-05,-0.079276934713671,0.124,0.364,0.560774637661501
2.29265515543824e-05,-0.19816243734056,0.02,0.109,0.562892693763196
2.29265515543824e-05,-0.168009919418447,0.02,0.109,0.562892693763196
2.30468237088164e-05,-0.357793566716326,0.047,0.182,0.565845615698859
2.30556054230037e-05,-0.280929953866907,0.158,0.418,0.566061224345586
2.31432241012145e-05,-0.212462962274684,0.014,0.091,0.568212438133018
2.32347302623552e-05,-0.206997444528456,0.047,0.182,0.570459097401345
2.33121341834243e-05,-0.238787506521262,0.026,0.127,0.572359518471432
2.33121341834243e-05,-0.241473445874588,0.026,0.127,0.572359518471432
2.33782406112692e-05,-0.236167805431901,0.13,0.364,0.573982563487882
2.35037949508053e-05,-0.22952821927016,0.07,0.236,0.577065173632173
2.35184348098339e-05,-0.158667498919725,0.127,0.364,0.577424611451042
2.3521729191502e-05,-0.256748478855475,0.159,0.418,0.577505495109757
2.36517836177776e-05,-0.856046134383492,0.84,1,0.580698591383675
2.37557968643282e-05,-0.343999841052421,0.04,0.164,0.583252324612986
2.37836765234182e-05,-0.369620953547959,0.088,0.273,0.583936826002963
2.3800251587722e-05,-0.0662823663334425,0.069,0.236,0.584343776981752
2.40088538078907e-05,-0.309824606212763,0.247,0.582,0.589465378691333
2.40199592632599e-05,-0.196437514079069,0.014,0.091,0.589738039831558
2.41544801886584e-05,-0.265805086474515,0.07,0.236,0.593040797591941
2.43191616792197e-05,-0.231471910360104,0.014,0.091,0.597084057548203
2.43277324285465e-05,-0.0987489730989468,0.026,0.127,0.597294486585673
2.44148932116617e-05,-0.333891436927239,0.04,0.164,0.599434458132718
2.44431401575073e-05,-0.224465779629359,0.026,0.127,0.60012797714712
2.45085100971995e-05,-0.36589466019352,0.047,0.182,0.601732939906442
2.45590686155153e-05,-0.288647023259912,0.026,0.127,0.602974252648133
2.46219077355067e-05,-0.169660026662958,0.014,0.091,0.604517078722161
2.47462977818207e-05,-0.426800050671813,0.079,0.255,0.607571103139262
2.47701873906202e-05,-0.327378732976629,0.062,0.218,0.608157640814506
2.4792496595613e-05,-0.19674438320761,0.026,0.127,0.608705376415491
2.49100005782246e-05,-0.184640218864425,0.026,0.127,0.61159033419657
2.49936446668505e-05,-0.309956333424241,0.04,0.164,0.613643963860514
2.50913631733092e-05,-0.326621951242373,0.04,0.164,0.616043148631086
2.51252695818407e-05,-0.907159837077804,0.165,0.4,0.616875618773354
2.51465997463706e-05,-0.221080901866336,0.026,0.127,0.617399316972891
2.51782239517364e-05,-0.190365330498389,0.163,0.436,0.618175754463033
2.53084593816662e-05,-0.198919946989957,0.01,0.073,0.621373294738668
2.53853355795145e-05,-0.242364671956763,0.026,0.127,0.623260759148241
2.5409470883036e-05,-0.208353722160549,0.062,0.218,0.623853329120301
2.550843783585e-05,-0.260609825070503,0.241,0.564,0.626283165745788
2.55480734815586e-05,-0.217419460105033,0.085,0.273,0.627256300119227
2.56858178264062e-05,-0.230590681473746,0.01,0.073,0.630638199273924
2.57117539698084e-05,-0.268991829978454,0.033,0.145,0.631274983466736
2.58764979907546e-05,-0.226038368382516,0.01,0.073,0.635319778669008
2.58764979907546e-05,-0.162472475062436,0.01,0.073,0.635319778669008
2.60685239686969e-05,-0.195992312584753,0.01,0.073,0.640034400479445
2.60685239686969e-05,-0.244485855172757,0.01,0.073,0.640034400479445
2.60887444497067e-05,-0.260979800781068,0.04,0.164,0.640530853729199
2.62380012874754e-05,-0.11436573782978,0.026,0.127,0.644195407610097
2.62619047184699e-05,-0.213291838276506,0.01,0.073,0.644782284647873
2.6342553665306e-05,-0.229301418845385,0.166,0.436,0.646762377590594
2.63620117164502e-05,-0.213489183150819,0.026,0.127,0.647240111662286
2.6443875345064e-05,-0.408871767522253,0.089,0.273,0.649250027472012
2.64708889226159e-05,-0.546457610228696,0.139,0.364,0.649913264828066
2.6653307544785e-05,-0.155489926174752,0.062,0.218,0.654392006839562
2.66937057517803e-05,-0.298281003334973,0.005,0.055,0.65538386361771
2.67978018956786e-05,-0.224111856069015,0.13,0.364,0.657939632142701
2.68502660170797e-05,-0.160674200538801,0.01,0.073,0.659227731251341
2.68502660170797e-05,-0.176919896477905,0.01,0.073,0.659227731251341
2.69291695207792e-05,-0.505160992325167,0.034,0.145,0.66116497007417
2.69463769943838e-05,-0.204799153657853,0.005,0.055,0.661587447966112
2.70491565533486e-05,-0.188922822442278,0.01,0.073,0.664110891697816
2.70491565533486e-05,-0.167732351739237,0.01,0.073,0.664110891697816
2.70491565533486e-05,-0.129633865378214,0.01,0.073,0.664110891697816
2.70491565533486e-05,-0.163029959832272,0.01,0.073,0.664110891697816
2.70609417276322e-05,-0.191433062469977,0.047,0.182,0.664400241296826
2.72013214524084e-05,-0.246134965062094,0.005,0.055,0.667846844299532
2.72013214524084e-05,-0.225517076512412,0.005,0.055,0.667846844299532
2.72013214524084e-05,-0.212372701514933,0.005,0.055,0.667846844299532
2.74585584063604e-05,-0.231224785601958,0.005,0.055,0.67416252599296
2.74585584063604e-05,-0.189807000434292,0.005,0.055,0.67416252599296
2.74585584063604e-05,-0.226664710104149,0.005,0.055,0.67416252599296
2.76318770127702e-05,-0.134759657423051,0.146,0.4,0.678417844417534
2.77150389547334e-05,-0.252487447090864,0.079,0.255,0.680459636416614
2.77181072891537e-05,-0.203972238366232,0.005,0.055,0.680534970163301
2.77811292135655e-05,-0.262431123821588,0.123,0.345,0.682082284451459
2.79788877501471e-05,-0.56310825173812,0.233,0.527,0.686937652041611
2.79799876872128e-05,-0.152261221894259,0.005,0.055,0.686964657696448
2.8003930334148e-05,-0.0533807903663055,0.103,0.309,0.687552497564002
2.82442193415837e-05,-0.17182922347792,0.005,0.055,0.693452073274562
2.82442193415837e-05,-0.176428192348292,0.005,0.055,0.693452073274562
2.82442193415837e-05,-0.313917681645492,0.005,0.055,0.693452073274562
2.82442193415837e-05,-0.153913961222885,0.005,0.055,0.693452073274562
2.82442193415837e-05,-0.205611927380174,0.005,0.055,0.693452073274562
2.82442193415837e-05,-0.19295856754404,0.005,0.055,0.693452073274562
2.82898487424633e-05,-0.053297508154352,0.093,0.291,0.694572366324959
2.83879654053744e-05,-0.133607461751118,0.101,0.309,0.696981326632752
2.83880339515093e-05,-0.141678481584379,0.111,0.327,0.696983009577456
2.85108221490519e-05,-0.192480523562546,0.005,0.055,0.699997705403523
2.85108221490519e-05,-0.172261273310855,0.005,0.055,0.699997705403523
2.87050705876577e-05,-0.151484606379385,0.033,0.145,0.704766893068173
2.87798161632669e-05,-0.108053558619826,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.116547207667403,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.17530304006959,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.17316571935441,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.195261883446733,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.127736968503017,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.146985361157433,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.150258078629168,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.0937951630511915,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.10982526392317,0.005,0.055,0.706602046440528
2.87798161632669e-05,-0.0829522786636758,0.005,0.055,0.706602046440528
2.88006093266225e-05,-0.0513430701304864,0.128,0.364,0.707112560187237
2.88614092144656e-05,-0.168265709458618,0.04,0.164,0.708605319033559
2.90464868290132e-05,-0.364949527045406,0.241,0.564,0.713149344625933
2.91755415870244e-05,-0.505209118278232,0.057,0.2,0.716317897044624
2.95648592307069e-05,-0.19837091118261,0.078,0.255,0.725876423832316
2.95658854933263e-05,-0.118027321052059,0.033,0.145,0.725901620632146
2.97088750753432e-05,-0.0687937296773413,0.145,0.4,0.729412300849827
2.97710723952063e-05,-0.34289296488949,0.293,0.655,0.730939369447105
2.98527910182834e-05,-0.134056353138486,0.086,0.273,0.732945725080894
2.99173269847308e-05,-0.316546052796578,0.027,0.127,0.73453021212911
2.99471146507931e-05,-0.157982347900905,0.139,0.382,0.735261558906271
2.99726907454075e-05,-0.163417388812282,0.047,0.182,0.735889503181245
3.00581912788935e-05,-0.248783504480538,0.062,0.218,0.737988712279393
3.00775404137878e-05,-0.451931631017271,0.049,0.182,0.738463772239319
3.02959074921353e-05,-0.230178109606766,0.047,0.182,0.743825120746906
3.03047510880707e-05,-0.0167557100713009,0.155,0.418,0.744042248714311
3.0508437750338e-05,0.125070026606584,0.078,0.255,0.749043163646298
3.06685645733418e-05,-0.302035515798883,0.096,0.291,0.752974597404687
3.07371865039928e-05,-0.229712882089379,0.095,0.291,0.754659403046031
3.08419749209768e-05,-0.17229626402705,0.047,0.182,0.757232168259822
3.08983319637184e-05,-0.397058906622068,0.146,0.382,0.758615846373214
3.10607315197418e-05,-0.195418213081229,0.079,0.255,0.762603080272701
3.11786104119395e-05,-0.187975871613184,0.034,0.145,0.765497242833938
3.13351895374992e-05,-0.319358065075501,0.027,0.127,0.769341573524679
3.17147986255792e-05,-0.129584508894096,0.239,0.582,0.778661735855221
3.17728494924544e-05,-0.229727985935351,0.027,0.127,0.780087000738741
3.18197742645028e-05,-0.219536941765739,0.22,0.527,0.781239097742073
3.18542566756021e-05,-0.260845128637216,0.04,0.164,0.782085709899383
3.19200223522371e-05,-0.242055748317655,0.027,0.127,0.783700388792125
3.22678918928731e-05,-0.226070734560668,0.021,0.109,0.792241281753819
3.23456911172595e-05,-0.241359306518692,0.04,0.164,0.794151408310955
3.24821301667327e-05,-0.06667542466893,0.078,0.255,0.797501259853621
3.25041646268124e-05,-0.588785615510885,0.049,0.182,0.798042249917497
3.25152161933764e-05,-0.292900213180034,0.027,0.127,0.798313587979777
3.26053460601093e-05,-0.304539060536957,0.021,0.109,0.800526456467804
3.28827349321645e-05,-0.213471390468781,0.063,0.218,0.807336908054502
3.28970495511498e-05,-0.179677155793056,0.095,0.291,0.807688360579829
3.2913555850008e-05,-0.300262402454645,0.034,0.145,0.808093623229396
3.31010817049741e-05,-0.0768660296129804,0.103,0.309,0.812697758020525
3.31158644533396e-05,-0.328312324885791,0.055,0.2,0.813060704058394
3.31209438211651e-05,-0.163441942752018,0.027,0.127,0.813185412697245
3.34278125240397e-05,-0.234774140869454,0.027,0.127,0.820719653090222
3.34637102477002e-05,-0.18002131027465,0.021,0.109,0.821601014001536
3.34637102477002e-05,-0.290360544919791,0.021,0.109,0.821601014001536
3.35822577751787e-05,-0.212339811369593,0.027,0.127,0.824511592896188
3.40562347524691e-05,-0.180593902470373,0.07,0.236,0.836148675642621
3.40919843609622e-05,-0.152412193563509,0.111,0.327,0.837026400030343
3.41843197839874e-05,-0.237381344255828,0.048,0.182,0.839293419336458
3.45157913500732e-05,-0.205338656505352,0.04,0.164,0.847431709226996
3.45220876098273e-05,-0.244536311040867,0.021,0.109,0.847586294996481
3.45961178213771e-05,-0.222768522166397,0.034,0.145,0.84940388475045
3.49838643790879e-05,-0.288483174942488,0.072,0.236,0.858923838235366
3.49875997910541e-05,-0.255709777819224,0.071,0.236,0.859015550069961
3.50030974346047e-05,-0.186281558518952,0.027,0.127,0.859396048214414
3.50293475919534e-05,-0.246887984203327,0.034,0.145,0.86004054207764
3.53265016041428e-05,-0.264081527767334,0.027,0.127,0.867336267384914
3.58876997321848e-05,-0.0512769285698367,0.096,0.291,0.881114803824601
3.59577139147297e-05,-0.208117912312731,0.088,0.273,0.882833792034444
3.62678410639161e-05,-0.195040513873246,0.04,0.164,0.890448033801268
3.63601606039758e-05,-0.174280963384547,0.034,0.145,0.892714663148814
3.63618312907266e-05,-0.377156640586829,0.108,0.309,0.892755681849919
3.65528142879952e-05,-0.275828447182661,0.048,0.182,0.897444696398859
3.68086200358074e-05,-0.42403705204509,0.065,0.218,0.903725239119144
3.69599320109515e-05,-0.361666098536294,0.041,0.164,0.90744025073288
3.69986203649065e-05,0.0198417402018167,0.181,0.473,0.908390127199186
3.72270821388363e-05,-0.262471303245195,0.089,0.273,0.913999320672708
3.7419058063285e-05,-0.25212123391773,0.055,0.2,0.918712713569773
3.76265156147638e-05,-0.250150096285261,0.015,0.091,0.92380621137368
3.80763551655106e-05,-0.2212929032353,0.015,0.091,0.934850672023616
3.82503632672418e-05,-0.163085063506765,0.088,0.273,0.939122918937322
3.83031848054482e-05,-0.255804269528096,0.015,0.091,0.940419793343363
3.83031848054482e-05,-0.238738276352558,0.015,0.091,0.940419793343363
3.85312967243236e-05,-0.108609114789932,0.015,0.091,0.946020397175592
3.86183887627486e-05,1.16108806524974,0.94,0.909,0.948158680903003
3.87126526275796e-05,-0.161585655775954,0.131,0.364,0.950473047312334
3.87593502360512e-05,-0.255502293031184,0.081,0.255,0.951619566995529
3.87597107329923e-05,-0.517221872537573,0.349,0.709,0.951628417916428
3.89182303835735e-05,-0.237375575784878,0.064,0.218,0.955520392377497
3.92138866039065e-05,-0.233858498763253,0.048,0.182,0.962779343899112
3.92913278444838e-05,-0.586921182405848,0.772,0.982,0.964680681237766
3.94567040715381e-05,-0.0564909942904742,0.015,0.091,0.968740998364404
3.94567040715381e-05,-0.174303808092474,0.015,0.091,0.968740998364404
3.94567040715381e-05,-0.118119352763407,0.015,0.091,0.968740998364404
3.96495089247716e-05,-0.176711426508209,0.064,0.218,0.973474743120993
3.99272803150335e-05,-0.215719977771695,0.015,0.091,0.980294586294703
3.99814898481228e-05,-0.308954809507636,0.135,0.364,0.98162553875111
4.02534262874852e-05,-0.39184180063461,0.127,0.345,0.988302122210336
4.03002066198992e-05,-0.456781586470038,0.021,0.109,0.989450672931766
4.04517141229255e-05,-0.22640350230021,0.123,0.345,0.993170485146066
4.08844581880785e-05,-0.21161146211786,0.015,0.091,1
4.08844581880785e-05,-0.252728042101911,0.015,0.091,1
4.09476904675275e-05,-0.196287691686106,0.115,0.327,1
4.14237808743188e-05,-0.41390748006438,0.066,0.218,1
4.1667726659446e-05,-0.225342932989378,0.049,0.182,1
4.18455537477464e-05,-0.245353785473825,0.041,0.164,1
4.21063848399242e-05,-0.141607848238649,0.071,0.236,1
4.25601803416808e-05,-0.219025571112288,0.064,0.218,1
4.28659052758829e-05,-0.351788207813253,0.042,0.164,1
4.292645719891e-05,-0.425022448028287,0.207,0.491,1
4.2977223222065e-05,-0.055352103800772,0.071,0.236,1
4.32807858932071e-05,-0.170868930945063,0.041,0.164,1
4.34603825284564e-05,-0.284478508625972,0.064,0.218,1
4.35112334608969e-05,-0.26120404344664,0.027,0.127,1
4.35345091720442e-05,-0.476074925775889,0.066,0.218,1
4.37075277934753e-05,-0.272382347015827,0.027,0.127,1
4.37493007492873e-05,-0.420920255418284,0.066,0.218,1
4.39796454456339e-05,-0.26827966076554,0.215,0.509,1
4.40758087782213e-05,-0.220341875592134,0.115,0.327,1
4.43240881902288e-05,-0.395871180656706,0.042,0.164,1
4.45953246151365e-05,-0.295967820962599,0.021,0.109,1
4.4947922121268e-05,-0.314526703313757,0.034,0.145,1
4.51307852109567e-05,-0.205790670706554,0.034,0.145,1
4.52999574046257e-05,-0.274656260671507,0.056,0.2,1
4.55312183760382e-05,-0.296316555511923,0.168,0.418,1
4.56836171931657e-05,-0.232009942070263,0.034,0.145,1
4.5699571495296e-05,-0.0670876120732291,0.161,0.418,1
4.57172219374918e-05,-0.262883834158717,0.027,0.127,1
4.57574489194048e-05,-0.221719356464136,0.049,0.182,1
4.6129539684689e-05,-0.117580193012986,0.027,0.127,1
4.62827526205201e-05,-0.275985744231276,0.089,0.273,1
4.63370185579088e-05,-0.269803891803004,0.027,0.127,1
4.64102186524419e-05,-0.218778838104249,0.161,0.418,1
4.65196184028697e-05,-0.0436450824926938,0.064,0.218,1
4.65453821344935e-05,-0.247223494098422,0.027,0.127,1
4.67836597361448e-05,-0.251727739528833,0.081,0.255,1
4.71391896150406e-05,-0.273524180693741,0.021,0.109,1
4.73877545543174e-05,-0.176404936230105,0.027,0.127,1
4.74045394306993e-05,-0.194418603211404,0.149,0.4,1
4.76939151193531e-05,-0.11421571898321,0.041,0.164,1
4.78143417585932e-05,-0.186450964903206,0.027,0.127,1
4.79568518751804e-05,-0.195456785473777,0.081,0.255,1
4.8061943050793e-05,-0.155483906145416,0.064,0.218,1
4.84610551176643e-05,-0.148453889167423,0.027,0.127,1
4.84610551176643e-05,-0.14789503388191,0.027,0.127,1
4.85841398846137e-05,-0.253156270148214,0.021,0.109,1
4.87864793986631e-05,-0.133017995315376,0.072,0.236,1
4.88605605693548e-05,-0.117275021058849,0.049,0.182,1
4.89673604740831e-05,-0.120147005026078,0.189,0.473,1
4.91536821177868e-05,-0.291059308201028,0.278,0.636,1
4.91694535311134e-05,-0.303191903199228,0.01,0.073,1
4.95133268168301e-05,-0.31407565488834,0.01,0.073,1
4.95319463162093e-05,-0.326919313770961,0.042,0.164,1
4.95365981639096e-05,-0.20253930315049,0.034,0.145,1
4.97794417891505e-05,-0.156489479858465,0.027,0.127,1
5.01438117189005e-05,0.027747309222149,0.14,0.382,1
5.02079241287964e-05,-0.309069727577451,0.01,0.073,1
5.05586765943852e-05,-0.248008479771686,0.01,0.073,1
5.05728872450951e-05,-0.219124988921599,0.049,0.182,1
5.05761500844777e-05,-0.0895772439149728,0.021,0.109,1
5.08203660735391e-05,-0.148422099439709,0.126,0.345,1
5.08906328657274e-05,-0.232898186769817,0.057,0.2,1
5.08921514825038e-05,-0.0436921670452363,0.056,0.2,1
5.09117506959224e-05,-0.347230108802935,0.01,0.073,1
5.09117506959224e-05,-0.273627975919799,0.01,0.073,1
5.1086114564588e-05,-0.27674357314617,0.021,0.109,1
5.16249215910272e-05,-0.174938333916206,0.01,0.073,1
5.16249215910272e-05,-0.228298749932359,0.01,0.073,1
5.16249215910272e-05,-0.227371659306622,0.01,0.073,1
5.16274227835511e-05,-0.0561175134241386,0.049,0.182,1
5.19850474846787e-05,-0.198038324907465,0.01,0.073,1
5.19850474846787e-05,-0.168747509832649,0.01,0.073,1
5.2347553215315e-05,-0.240729687087194,0.01,0.073,1
5.2347553215315e-05,-0.0646191818409106,0.01,0.073,1
5.2347553215315e-05,-0.201562904629313,0.01,0.073,1
5.23490406618307e-05,-0.206807431898332,0.179,0.455,1
5.2642741822392e-05,-0.141991260965164,0.064,0.218,1
5.26454080476925e-05,-0.207005620829372,0.021,0.109,1
5.26454080476925e-05,-0.0171025862484732,0.021,0.109,1
5.27124535429281e-05,-0.110149053406767,0.01,0.073,1
5.27124535429281e-05,-0.17209976806538,0.01,0.073,1
5.27435614012019e-05,-0.193018141024817,0.066,0.218,1
5.28327677889819e-05,-0.139602233155917,0.049,0.182,1
5.28327677889819e-05,-0.204729233759285,0.049,0.182,1
5.31462742621266e-05,-0.0770007442019114,0.179,0.455,1
5.32251811441857e-05,-0.232165436282805,0.057,0.2,1
5.32289884716943e-05,-0.0630035521959009,0.115,0.327,1
5.37098782227827e-05,-0.183073062995304,0.021,0.109,1
